record_id,source_file,line_number,ship_name,origin_port,destination_port,ship_level_merchant,publication_date,commodity,merchant,raw_cargo_segment,raw_ship_line
46192,18831117p.365_p002.txt,128,Fortunata,Catterina,LONDON,180,17 November 1883,teak planks,180,Rangoon-180 teak planks-Order,Fortunata - Catterina-Rangoon-180 teak planks-Order
46193,18831117p.365_p002.txt,129,Gibaja,Nuevitas,LONDON,Melchers,17 November 1883,cedar,Melchers,"29 pcs. mahogany, 12 pcs. cedar, 600 lancewood spars-Melchers","Gibaja-Nuevitas-29 pcs. mahogany, 12 pcs. cedar, 600 lancewood spars-Melchers"
46193,18831117p.365_p002.txt,129,Gibaja,Nuevitas,LONDON,Melchers,17 November 1883,lancewood spars,Melchers,"29 pcs. mahogany, 12 pcs. cedar, 600 lancewood spars-Melchers","Gibaja-Nuevitas-29 pcs. mahogany, 12 pcs. cedar, 600 lancewood spars-Melchers"
46193,18831117p.365_p002.txt,129,Gibaja,Nuevitas,LONDON,Melchers,17 November 1883,mahogany,Melchers,"29 pcs. mahogany, 12 pcs. cedar, 600 lancewood spars-Melchers","Gibaja-Nuevitas-29 pcs. mahogany, 12 pcs. cedar, 600 lancewood spars-Melchers"
46194,18831117p.365_p002.txt,130,Louisa,Riga,LONDON,sleepers-Order,17 November 1883,half-sleepers,sleepers-Order,"7,385 sleepers, 600 half-sleepers-Order","Louisa (s)-Riga-7,385 sleepers, 600 half-sleepers-Order"
46194,18831117p.365_p002.txt,130,Louisa,Riga,LONDON,sleepers-Order,17 November 1883,sleepers,sleepers-Order,"7,385 sleepers, 600 half-sleepers-Order","Louisa (s)-Riga-7,385 sleepers, 600 half-sleepers-Order"
46195,18831117p.365_p002.txt,131,Amazona,Constantinople,LONDON,Order,17 November 1883,t boxwood,Order,20 t. boxwood-Order,Amazona (s)-Constantinople-20 t. boxwood-Order
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,ash,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,birch,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,butternut,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,chestnut,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,deals,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,elm,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,hickory,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,oak,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,pine,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,staves,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46196,18831117p.365_p002.txt,132,Bertie Biglow,Quebec,LONDON,Order,17 November 1883,walnut,Order,"291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pin","Bertie Biglow-Quebec-291 pcs. oak, 16 pcs. elm, 45 pcs. ash, 77 pcs. birch, 26 pcs. hickory, 2 pcs. butternut, 10 pcs. chestnut, 232 pcs. pine, 318 pcs. walnut, 9,309 deals, 13,426 staves-Order"
46197,18831117p.365_p002.txt,133,Peter,Danzig,LONDON,Churchill,17 November 1883,oak logs,Churchill,"121 oak squares, 39 oak logs, 276 pcs. timber, 168 sleepers-Churchill","13 Peter (s)-Danzig-121 oak squares, 39 oak logs, 276 pcs. timber, 168 sleepers-Churchill"
46197,18831117p.365_p002.txt,133,Peter,Danzig,LONDON,Churchill,17 November 1883,oak squares,Churchill,"121 oak squares, 39 oak logs, 276 pcs. timber, 168 sleepers-Churchill","13 Peter (s)-Danzig-121 oak squares, 39 oak logs, 276 pcs. timber, 168 sleepers-Churchill"
46197,18831117p.365_p002.txt,133,Peter,Danzig,LONDON,Churchill,17 November 1883,sleepers,Churchill,"121 oak squares, 39 oak logs, 276 pcs. timber, 168 sleepers-Churchill","13 Peter (s)-Danzig-121 oak squares, 39 oak logs, 276 pcs. timber, 168 sleepers-Churchill"
46197,18831117p.365_p002.txt,133,Peter,Danzig,LONDON,Churchill,17 November 1883,timber,Churchill,"121 oak squares, 39 oak logs, 276 pcs. timber, 168 sleepers-Churchill","13 Peter (s)-Danzig-121 oak squares, 39 oak logs, 276 pcs. timber, 168 sleepers-Churchill"
46198,18831117p.365_p002.txt,134,Stag,Ornskjoldsvik,LONDON,Neame & Co.,17 November 1883,battens,Neame and Co,"33,178 deals and battens-Neame & Co.","Stag (s)-Ornskjoldsvik-33,178 deals and battens-Neame & Co."
46198,18831117p.365_p002.txt,134,Stag,Ornskjoldsvik,LONDON,Neame & Co.,17 November 1883,deals,Neame and Co,"33,178 deals and battens-Neame & Co.","Stag (s)-Ornskjoldsvik-33,178 deals and battens-Neame & Co."
46199,18831117p.365_p002.txt,135,Caerloch,Stocka,LONDON,Order,17 November 1883,deals,Order,"32,509 deals-Order","Caerloch (s)-Stocka-32,509 deals-Order"
46200,18831117p.365_p002.txt,136,Bjorn,Gothenburg,LONDON,"With, Webster; 5",17 November 1883,boards,"With, Webster","10,251 boards-With, Webster","Bjorn (s)-Gothenburg-10,251 boards-With, Webster; 5,497 boards-Berner & Nielsen; 1,000 bdls. laths-Foy, Morgan; 80 prs. oars, 350 doz. deals-Order"
46200,18831117p.365_p002.txt,136,Bjorn,Gothenburg,LONDON,"With, Webster; 5",17 November 1883,boards,Berner and Nielsen,497 boards-Berner & Nielsen,"Bjorn (s)-Gothenburg-10,251 boards-With, Webster; 5,497 boards-Berner & Nielsen; 1,000 bdls. laths-Foy, Morgan; 80 prs. oars, 350 doz. deals-Order"
46200,18831117p.365_p002.txt,136,Bjorn,Gothenburg,LONDON,"With, Webster; 5",17 November 1883,deals,"With, Webster; 5","80 prs. oars, 350 doz. deals-Order","Bjorn (s)-Gothenburg-10,251 boards-With, Webster; 5,497 boards-Berner & Nielsen; 1,000 bdls. laths-Foy, Morgan; 80 prs. oars, 350 doz. deals-Order"
46200,18831117p.365_p002.txt,136,Bjorn,Gothenburg,LONDON,"With, Webster; 5",17 November 1883,laths,"Foy, Morgan","1,000 bdls. laths-Foy, Morgan","Bjorn (s)-Gothenburg-10,251 boards-With, Webster; 5,497 boards-Berner & Nielsen; 1,000 bdls. laths-Foy, Morgan; 80 prs. oars, 350 doz. deals-Order"
46200,18831117p.365_p002.txt,136,Bjorn,Gothenburg,LONDON,"With, Webster; 5",17 November 1883,oars,"With, Webster; 5","80 prs. oars, 350 doz. deals-Order","Bjorn (s)-Gothenburg-10,251 boards-With, Webster; 5,497 boards-Berner & Nielsen; 1,000 bdls. laths-Foy, Morgan; 80 prs. oars, 350 doz. deals-Order"
46201,18831117p.365_p002.txt,137,Graf Von Wrangel,Danzig,LONDON,Churchill; 477 pcs. timber,17 November 1883,deals,Churchill; 477 pcs. timber,"185 pcs. mauer-latten, 125 sleepers, 318 deals-Order","Graf Von Wrangel-Danzig-3,465 staves-Churchill; 477 pcs. timber, 185 pcs. mauer-latten, 125 sleepers, 318 deals-Order"
46201,18831117p.365_p002.txt,137,Graf Von Wrangel,Danzig,LONDON,Churchill; 477 pcs. timber,17 November 1883,mauer-latten,Churchill; 477 pcs. timber,"185 pcs. mauer-latten, 125 sleepers, 318 deals-Order","Graf Von Wrangel-Danzig-3,465 staves-Churchill; 477 pcs. timber, 185 pcs. mauer-latten, 125 sleepers, 318 deals-Order"
46201,18831117p.365_p002.txt,137,Graf Von Wrangel,Danzig,LONDON,Churchill; 477 pcs. timber,17 November 1883,sleepers,Churchill; 477 pcs. timber,"185 pcs. mauer-latten, 125 sleepers, 318 deals-Order","Graf Von Wrangel-Danzig-3,465 staves-Churchill; 477 pcs. timber, 185 pcs. mauer-latten, 125 sleepers, 318 deals-Order"
46201,18831117p.365_p002.txt,137,Graf Von Wrangel,Danzig,LONDON,Churchill; 477 pcs. timber,17 November 1883,staves,Churchill,"3,465 staves-Churchill","Graf Von Wrangel-Danzig-3,465 staves-Churchill; 477 pcs. timber, 185 pcs. mauer-latten, 125 sleepers, 318 deals-Order"
46201,18831117p.365_p002.txt,137,Graf Von Wrangel,Danzig,LONDON,Churchill; 477 pcs. timber,17 November 1883,timber,Churchill; 477 pcs. timber,477 pcs. timber,"Graf Von Wrangel-Danzig-3,465 staves-Churchill; 477 pcs. timber, 185 pcs. mauer-latten, 125 sleepers, 318 deals-Order"
46202,18831117p.365_p002.txt,138,Thor,Hudikswall,LONDON,With,17 November 1883,firewood,With,162 fms. firewood-With,Thor-Hudikswall-162 fms. firewood-With
46203,18831117p.365_p002.txt,139,Wimmers,Miramichi,LONDON,Stewart Bros.,17 November 1883,deals,Stewart Bros,"23,837 deals and ends, 63,475 palings-Stewart Bros.","Wimmers-Miramichi-23,837 deals and ends, 63,475 palings-Stewart Bros."
46203,18831117p.365_p002.txt,139,Wimmers,Miramichi,LONDON,Stewart Bros.,17 November 1883,ends,Stewart Bros,"23,837 deals and ends, 63,475 palings-Stewart Bros.","Wimmers-Miramichi-23,837 deals and ends, 63,475 palings-Stewart Bros."
46203,18831117p.365_p002.txt,139,Wimmers,Miramichi,LONDON,Stewart Bros.,17 November 1883,palings,Stewart Bros,"23,837 deals and ends, 63,475 palings-Stewart Bros.","Wimmers-Miramichi-23,837 deals and ends, 63,475 palings-Stewart Bros."
46204,18831117p.365_p002.txt,140,Alma,Uleaborg,LONDON,Neame & Co.,17 November 1883,boards,Neame and Co,"18,516 deals, battens, and boards-Neame & Co.","Alma-Uleaborg-18,516 deals, battens, and boards-Neame & Co."
46204,18831117p.365_p002.txt,140,Alma,Uleaborg,LONDON,Neame & Co.,17 November 1883,deals,Neame and Co,"18,516 deals, battens, and boards-Neame & Co.","Alma-Uleaborg-18,516 deals, battens, and boards-Neame & Co."
46205,18831117p.365_p002.txt,141,Pioneer,Danzig,LONDON,Order,17 November 1883,sleepers,Order,706 sleepers-Order,Pioneer-Danzig-706 sleepers-Order
46206,18831117p.365_p002.txt,142,Hugo,Calmar,LONDON,Neame & Co.,17 November 1883,boards,Neame and Co,"1,069 boards-Neame & Co.","14 Hugo-Calmar-1,069 boards-Neame & Co."
46207,18831117p.365_p002.txt,144,Cossack,St. Petersburg,LONDON,Boyer,17 November 1883,lathwood,Boyer,"4,462 pcs. lathwood, 1,080 rickers-Boyer","Cossack-St. Petersburg-4,462 pcs. lathwood, 1,080 rickers-Boyer"
46207,18831117p.365_p002.txt,144,Cossack,St. Petersburg,LONDON,Boyer,17 November 1883,rickers,Boyer,"4,462 pcs. lathwood, 1,080 rickers-Boyer","Cossack-St. Petersburg-4,462 pcs. lathwood, 1,080 rickers-Boyer"
46208,18831117p.365_p002.txt,145,Carl,Sundswall,LONDON,Order,17 November 1883,firewood,Order,164 fms. firewood-Order,Carl-Sundswall-164 fms. firewood-Order
46209,18831117p.365_p002.txt,146,Fa icon,Bollsta Bruk,LONDON,Order,17 November 1883,firewood,Order,146 fms. firewood-Order,Fa icon - Bollsta Bruk-146 fms. firewood-Order
46210,18831117p.365_p002.txt,147,Helvetia,Sundswall,LONDON,Order,17 November 1883,firewood,Order,177 fms. firewood-Order,Helvetia - Sundswall - 177 fms. firewood-Order
46211,18831117p.365_p002.txt,148,Lofna,Sundswall,LONDON,Order,17 November 1883,firewood,Order,224 fms. firewood-Order,Lofna (s)-Sundswall-224 fms. firewood-Order
46212,18831117p.365_p002.txt,149,Strauss,Bremen,LONDON,Quitmann,17 November 1883,beech planks,Quitmann,216 beech planks-Quitmann,Strauss (s)-Bremen-216 beech planks-Quitmann
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,battens,Howard,227 doz. battens-Howard,"Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,boards,Horse Shoe Co,200 bdls. boards-Horse Shoe Co.,"Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,boards,"With, Davis","85 boards, 15,985 boards-With, Davis","Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,boards,Esdail and Co,"206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.","Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,doors,Esdail and Co,"206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.","Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,laths,Mcfee and Co,"75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.","Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,mouldings,Esdail and Co,"206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.","Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,mouldings,Mcfee and Co,"75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.","Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46213,18831117p.365_p002.txt,150,Prins Oscar,Gothenburg,LONDON,Howard,17 November 1883,oars,Howard,30 prs. oars-Order,"Prins Oscar (s)-Gothenburg-227 doz. battens-Howard; 200 bdls. boards-Horse Shoe Co.; 85 boards, 15,985 boards-With, Davis; 206 boards, 945 bdls. mouldings, 215 doors-Esdail & Co.; 75 bdls. mouldings, 1,100 bdls. laths-McFee & Co.; 30 prs. oars-Order"
46214,18831117p.365_p002.txt,151,Galatea,Sundswall,LONDON,Sharp & Son,17 November 1883,boards,Sharp,"11,222 deals, battens, and boards-Sharp & Son","Galatea - Sundswall-11,222 deals, battens, and boards-Sharp & Son"
46214,18831117p.365_p002.txt,151,Galatea,Sundswall,LONDON,Sharp & Son,17 November 1883,deals,Sharp,"11,222 deals, battens, and boards-Sharp & Son","Galatea - Sundswall-11,222 deals, battens, and boards-Sharp & Son"
46215,18831117p.365_p002.txt,152,St. Bede,Sundswall,LONDON,Order,17 November 1883,firewood,Order,294 fms. firewood-Order,St. Bede-Sundswall-294 fms. firewood-Order
46216,18831117p.365_p002.txt,153,Xenophon,Gefle,LONDON,Order,17 November 1883,planks hardwood,Order,"224 pcs., 70 planks hardwood-Order","Xenophon-Gefle-224 pcs., 70 planks hardwood-Order"
46217,18831117p.365_p002.txt,154,Capulet,Havre,LONDON,Dahl,17 November 1883,firewood,Dahl,135 fms. firewood-Dahl,Capulet (s)-Havre-135 fms. firewood-Dahl
46218,18831117p.365_p002.txt,155,Palmen,Sundswall,LONDON,Brown,17 November 1883,firewood,Brown,122 fms. firewood-Brown,Palmen-Sundswall-122 fms. firewood-Brown
46219,18831117p.365_p002.txt,156,Christine,Kragero,LONDON,Brown,17 November 1883,firewood,Brown,224 fms. firewood-Brown,Christine-Kragero-224 fms. firewood-Brown
46220,18831117p.365_p003.txt,2,Europa,Fredrikstad,LONDON,Churchill,17 November 1883,boards,Churchill,"92,251 boards-Churchill","Europa-Fredrikstad-92,251 boards-Churchill"
46221,18831117p.365_p003.txt,3,Roskra,Krageroe,LONDON,Post-master-General,17 November 1883,firewood,"Dunn, Brown and Co","12 fms. firewood-Dunn, Brown & Co.","Roskra-Krageroe-987 telegraph poles-Post-master-General ; 12 fms. firewood-Dunn, Brown & Co."
46221,18831117p.365_p003.txt,3,Roskra,Krageroe,LONDON,Post-master-General,17 November 1883,telegraph poles,Post-master-general,987 telegraph poles-Post-master-General,"Roskra-Krageroe-987 telegraph poles-Post-master-General ; 12 fms. firewood-Dunn, Brown & Co."
46222,18831117p.365_p003.txt,4,Marion Ross,Danzig,LONDON,Churchill,17 November 1883,oak staves,Churchill,"20,615 oak staves-Churchill","Marion Ross (s)-Danzig-20,615 oak staves-Churchill"
46223,18831117p.365_p003.txt,5,Hedwig Siebe,Memel,LONDON,Order,17 November 1883,deals,Order,"2,877 staves, 280 pcs. mauerlatten, 483 pcs. timber, 1,018 deals-Order","Hedwig Siebe-Memel-2,877 staves, 280 pcs. mauerlatten, 483 pcs. timber, 1,018 deals-Order"
46223,18831117p.365_p003.txt,5,Hedwig Siebe,Memel,LONDON,Order,17 November 1883,mauerlatten,Order,"2,877 staves, 280 pcs. mauerlatten, 483 pcs. timber, 1,018 deals-Order","Hedwig Siebe-Memel-2,877 staves, 280 pcs. mauerlatten, 483 pcs. timber, 1,018 deals-Order"
46223,18831117p.365_p003.txt,5,Hedwig Siebe,Memel,LONDON,Order,17 November 1883,staves,Order,"2,877 staves, 280 pcs. mauerlatten, 483 pcs. timber, 1,018 deals-Order","Hedwig Siebe-Memel-2,877 staves, 280 pcs. mauerlatten, 483 pcs. timber, 1,018 deals-Order"
