port_name,port_type,year,num_ships,num_cargo_items,top_commodity_1,top_commodity_2,top_commodity_3
St. Trogan,origin,1889,1,1,pitwood,,
St. Vaast,origin,1883,1,1,pit,,
St. Vaast,origin,1893,1,1,pit,,
St.Trojan,origin,1889,1,1,pitwood,,
Stad,origin,1899,1,1,boards,,
Stathelle,origin,1899,1,1,pitprops,,
Stavanger,origin,1883,2,3,sawn fir,hewn fir,staves
Stavanger,origin,1885,1,2,birch staves,boat,
Stavanger,origin,1893,1,1,case boards,,
Stavarf,origin,1887,3,3,deals,staves,
Ste. Marie,origin,1889,1,0,,,
Stedumas,origin,1881,1,1,firewood,,
Steel Harbour,origin,1881,1,1,deals,,
Stege,origin,1877,1,4,timber,pit props,planks
Stenkjaer,origin,1883,1,1,staves,,
Stenkjar,origin,1883,1,1,props,,
Stenkjar,origin,1893,1,1,flooring boards,,
Stenkjoer,origin,1881,1,3,firewood,staves,battens
Stenkjoer,origin,1883,2,2,deals,battens,
Stenkjoer,origin,1885,1,1,deals,,
Stenkjoer,origin,1889,2,2,pit,floorings,
Stensborg,origin,1899,1,1,whitewood sleepers,,
Stenviker,origin,1881,1,1,fir hewn,,
Stettin,origin,1874,7,11,timber,sleepers,lathwood
Stettin,origin,1875,7,10,bales,timber,deals
Stettin,origin,1877,36,65,timber,oak,lathwood
Stettin,origin,1878,1,2,timber,lathwood,
Stettin,origin,1879,35,28,oak,timber,staves
Stettin,origin,1881,100,146,oak,oak hewn,fir
Stettin,origin,1883,125,170,hewn oak,hewn fir,props
Stettin,origin,1884,4,4,sawn fir,timber,oak timber
Stettin,origin,1885,145,186,hewn oak,oak,hewn fir
Stettin,origin,1886,1,1,sawn and hewn oak,,
Stettin,origin,1887,153,180,oak,hewn oak,hewn fir
Stettin,origin,1888,3,3,hewn fir,hewn oak,fir timber
Stettin,origin,1889,179,228,oak,hewn fir,props
Stettin,origin,1890,4,5,oak,props,red fir timber
Stettin,origin,1891,95,110,oak,props,hewn fir
Stettin,origin,1892,7,8,pinewood,wood,fir timber
Stettin,origin,1893,57,61,hewn oak,hewn fir,fir props
Stettin,origin,1895,41,45,pit props,props,hewn oak
Stettin,origin,1896,1,1,pit,,
Stettin,origin,1897,11,13,props,pit props,hewn oak
Stettin,origin,1898,7,8,pit,pitwood,mouldings
Stettin,origin,1899,15,16,pit,pitwood,props
Stettin and Gothenburg,origin,1881,1,1,props,,
Stocka,origin,1874,1,2,deals,firewood,
Stocka,origin,1875,3,4,deals,fir,
Stocka,origin,1879,5,3,battens,,
Stocka,origin,1881,2,2,firewood,battens,
Stocka,origin,1883,7,6,deals,battens,sawn fir
Stocka,origin,1885,7,8,deals,firewood,battens
Stocka,origin,1887,4,7,floorings,deals,firewood
Stocka,origin,1889,9,9,battens,deals,fir
Stocka,origin,1891,2,2,planks,short,
Stocka,origin,1895,8,8,deals,firewood,sawn fir
Stocka,origin,1899,1,1,deals,,
Stocka and Skelleftea,origin,1889,1,4,firewood,scantlings,spars
Stockasag,origin,1877,5,5,boards,battens,deals
Stockasag,origin,1879,8,7,deals,boards,firewood
Stockasag,origin,1881,6,6,boards,battens,firewood
Stockasag,origin,1885,1,1,battens,,
Stockasag,origin,1893,1,1,fir sawn,,
Stockholm,origin,1874,10,15,deals,wood goods,and bdls
Stockholm,origin,1875,13,41,deals,firewood,timber
Stockholm,origin,1877,12,13,deals,staves,
Stockholm,origin,1879,18,17,deals,boards,battens
Stockholm,origin,1881,32,37,deals,firewood,battens
Stockholm,origin,1882,2,2,deals,,
Stockholm,origin,1883,47,59,deals,firewood,battens
Stockholm,origin,1884,1,1,staves,,
Stockholm,origin,1885,28,39,deals,joinery,props
Stockholm,origin,1886,1,2,qty,deals,
Stockholm,origin,1887,63,84,deals,props,pit
Stockholm,origin,1888,2,2,pit,props,
Stockholm,origin,1889,45,64,deals,doors,mouldings
Stockholm,origin,1890,4,5,deals,props,laths
Stockholm,origin,1891,23,29,deals,doors,battens
Stockholm,origin,1892,6,11,deals,mouldings,firewood
Stockholm,origin,1893,23,36,deals,doors,mouldings
Stockholm,origin,1895,22,24,deals,sawn fir,doors
Stockholm,origin,1896,3,4,sawn fir,boards,doors
Stockholm,origin,1897,5,5,deals,deals and battens,
Stockholm,origin,1898,2,3,doors,mouldings,
Stockholm,origin,1899,12,20,mouldings,doors,deals
Stockholm and Newfair,origin,1898,1,0,,,
Stockholm and Rafso,origin,1887,1,2,firewood,red,
Stockholm and Soderhamn,origin,1887,1,2,floorings,deals,
Stockholm and Sundswall,origin,1883,1,1,battens,,
Stocks,origin,1881,1,1,deals,,
Stocks,origin,1889,1,2,mining timber,props,
Stockssag,origin,1881,1,1,battens,,
Stockton,destination,1881,249,316,deals,pit,pitwood
Stockton,destination,1882,12,15,pit,pitwood,logs
Stockton,destination,1883,171,229,deals,props,pitwood
Stockton,destination,1884,5,7,sawn fir,props,poles
Stockton,destination,1885,160,210,deals,props,hewn fir
Stockton,destination,1887,78,108,deals,pit,hewn fir
Stockton,destination,1888,27,31,hewn fir,pitwood,pit
Stockton,destination,1889,139,177,pit,pitwood,fir
Stockton,destination,1891,50,66,fir,pitwood,deals
Stockton,destination,1893,78,102,fir pit props,fir,pitwood
Stockton,destination,1895,55,69,pit props,deals,pitwood
Stockton,destination,1899,22,24,pitwood,hewn fir,sawn fir
Stockvick,origin,1879,1,1,battens,,
Stockvig,origin,1881,1,1,mining timber,,
Stockviken,origin,1877,1,1,and brds,,
Stockviken,origin,1879,3,3,battens,boards,
Stockviken,origin,1881,1,1,deals,,
Stockviken,origin,1883,3,3,firewood,deals,
Stockviken,origin,1885,1,1,battens,,
Stockviken,origin,1889,6,6,deals,fir timber,sawn fir
Stockviken,origin,1891,3,3,deals,fir,
Stockviken,origin,1893,2,2,sawn fir,fir props,
Stockviken,origin,1895,1,1,props,,
Stoess,origin,1881,1,1,deals,,
Stohka,origin,1893,1,1,props,,
Stoka,origin,1883,1,1,firewood,,
Stolpemunde,origin,1874,2,3,deals,deal ends,
Stolpemunde,origin,1881,2,2,chocks,beechwood,
Stolpemunde,origin,1883,1,1,hewn props,,
Stooka,origin,1883,1,1,battens,,
Storfors,origin,1891,1,1,deals,,
Storfors,origin,1893,1,1,deals,,
Storfors,origin,1898,1,0,,,
Storka,origin,1881,1,1,battens,,
"Storung, Gothland",origin,1883,1,1,deals,,
Storvig,origin,1883,1,1,deals,,
Stralsund,origin,1885,1,1,props,,
Strand,origin,1893,1,1,props,,
Strangon,origin,1883,1,1,battens,,
Stranjo,origin,1883,1,1,battens,,
Strathbogie,origin,1881,1,2,timber,deals,
Stromfors,origin,1881,5,6,deals,battens,boards
Stromfors,origin,1883,2,1,battens,,
Stromfors,origin,1889,3,3,battens,deals,firewood
Stromfors,origin,1893,2,2,staves,sawn timber,
Stromfors,origin,1895,3,2,staves,,
Stromfors,origin,1899,2,2,deals,,
"Stromfors, Finland",origin,1895,1,2,staves,,
Strommas,origin,1887,1,1,firewood,,
Stromnas,origin,1874,1,1,deals,,
Stromnas,origin,1875,1,1,battens,,
Stromnas,origin,1879,1,1,firewood,,
Stromnas,origin,1881,2,2,firewood,battens,
Stromnas,origin,1883,2,1,battens,,
Stromnas,origin,1885,1,1,firewood,,
Stromnas,origin,1887,1,1,sawn fir,,
Stromnas,origin,1889,5,5,battens,firewood,deals
Stromness,origin,1881,1,1,firewood,,
Stromstad,origin,1877,2,2,pit,props,
Stromstad,origin,1879,1,0,,,
Stromstad,origin,1881,3,3,pit,sawn firwood,
Stromstad,origin,1883,4,4,pitwood,pit,props
Stromstad,origin,1885,1,1,hewn fir,,
Stromstad,origin,1887,2,2,battens,props,
Stromstad,origin,1889,1,1,props,,
Stromstad,origin,1891,6,6,pitwood,props,pit
Stromstad,origin,1893,2,2,lathwood,pit,
Stromstad,origin,1899,1,1,battens,,
Stronstad,origin,1897,1,1,pit props,,
Stronvik,origin,1899,1,1,deals,,
Stugsund,origin,1883,1,1,deals and battens,,
Stugsund,origin,1885,1,1,deals and battens,,
Stugsund,origin,1887,4,6,deals,battens,firewood
Stugsund,origin,1889,7,9,deals,firewood,deals and battens
Stugsund,origin,1891,8,9,firewood,deals,battens
Stugsund,origin,1893,3,3,short,deals and battens,pit
Stugsund,origin,1895,4,4,props,deals,boards and ends
Stugsund,origin,1897,1,1,deals,,
Stugsund,origin,1899,2,2,deals,,
"Stugsund, Soderhamn",origin,1893,1,0,,,
Stutsboda,origin,1879,1,0,,,
Stutshoda,origin,1879,1,0,,,
Sudroen,origin,1893,1,1,sawn fir,,
Suimper,origin,1891,1,1,pit props,,
Sulina,origin,1885,1,1,sawn fir,,
Summerside,origin,1875,1,2,deals,,
Summerside,origin,1877,2,4,deals,palings,ends
Summerside,origin,1880,1,1,sawn fir,,
Summerside,origin,1885,1,1,deals,,
Summerside,origin,1893,1,1,sawn fir timber,,
"Summerside, P.E.I.",origin,1881,1,1,deals,,
Sund,origin,1874,2,4,firewood,timber,deals
Sund,origin,1875,1,2,timber,battens,
Sund,origin,1877,1,1,deals,,
Sund,origin,1879,2,2,deals,firewood,
Sund,origin,1883,3,3,deals,,
Sund,origin,1887,3,3,deals,battens,
Sund,origin,1889,2,3,firewood,hewn fir,boards
Sund,origin,1893,1,2,fir deals,sawn unrated,
Sund,origin,1895,1,1,sawn fir,,
Sundabolay,origin,1875,1,2,square timber,deals,
Sundal,origin,1889,1,1,battens,,
Sundarne,origin,1883,2,2,props,deals,
Sundau,origin,1899,1,1,,,
Sundawall,origin,1887,1,1,fir,,
Sunderland,origin,1881,1,2,fir hewn,fir sawn,
Sunderland,origin,1883,2,4,deals,wood,firewood
Sunderland,origin,1885,1,1,deals,,
Sunderland,origin,1887,1,2,and,butt,
Sunderstag,origin,1883,1,0,,,
Sundewall,origin,1891,1,1,props,,
Sunds Bolog,origin,1874,1,3,battens,timber,deal ends
Sundsore,origin,1893,1,2,firewood,deals,
Sundsvall,origin,1874,1,1,deals,,
Sundsvall,origin,1875,2,3,timber,battens,deals
Sundsvall,origin,1877,4,4,deals,mining timber,
Sundsvall,origin,1881,1,2,staves,props,
Sundsvall,origin,1883,2,1,deals,,
Sundsvall,origin,1885,2,2,deals,,
Sundsvall,origin,1887,1,1,deals,,
Sundsvall,origin,1889,2,3,deals,battens,
Sundsvall,origin,1891,3,2,pit,floor boards,
Sundsvall,origin,1893,11,15,deals,battens,boards
Sundsvall,origin,1895,4,4,deals and boards,props,deals
Sundsvall,origin,1899,10,10,deals,pitprops,pitwood
Sundsvik,origin,1893,1,2,firewood,battens,
Sundsvoern,origin,1877,1,3,mining timber,rafters,feet
Sundswall,origin,1874,22,63,deals,battens,timber
Sundswall,origin,1875,54,96,deals,battens,timber
Sundswall,origin,1877,112,204,deals,battens,timber
Sundswall,origin,1878,1,1,battens,,
Sundswall,origin,1879,89,78,deals,firewood,battens
Sundswall,origin,1881,201,301,deals,firewood,battens
Sundswall,origin,1882,4,6,firewood,battens,fir hewn
Sundswall,origin,1883,254,352,deals,firewood,battens
Sundswall,origin,1884,5,9,deals,battens,square hewn timber
Sundswall,origin,1885,212,330,deals,firewood,battens
Sundswall,origin,1887,186,263,firewood,deals,sawn fir
Sundswall,origin,1888,2,2,boards,battens,
Sundswall,origin,1889,229,306,firewood,deals,battens
Sundswall,origin,1891,142,173,deals,firewood,battens
Sundswall,origin,1893,119,158,deals,firewood,sawn fir
Sundswall,origin,1895,94,111,firewood,deals,battens
Sundswall,origin,1897,8,10,deals,firewood,sawn fir
Sundswall,origin,1898,2,0,,,
Sundswall,origin,1899,42,53,deals,firewood,sawn fir
Sundt,origin,1893,1,1,firewood,,
Sunnas,origin,1875,1,1,lathwood,,
Surinam,origin,1893,1,2,logs,,
Sutcliffe,origin,1887,1,1,timber,,
Suudswall,origin,1889,1,4,slating battens,palings,deals
Svano,origin,1877,1,1,battens,,
Svano,origin,1879,1,1,deals,,
Svano,origin,1881,2,2,battens,firewood,
Svano,origin,1883,1,1,battens,,
Svano,origin,1893,1,1,fir deals,,
Svartson,origin,1891,1,1,sawn fir,,
Svartvik,origin,1874,2,4,timber,oak timber,deals
Svartvik,origin,1875,4,11,deals,timber,deal ends
Svartvik,origin,1877,15,26,deals,timber,pit
Svartvik,origin,1878,1,4,deals,deals and battens,short timber
Svartvik,origin,1879,30,26,deals,firewood,boards
Svartvik,origin,1881,23,38,deals,boards,firewood
Svartvik,origin,1883,20,27,deals,firewood,boards
Svartvik,origin,1884,1,2,boards,deals,
Svartvik,origin,1885,21,28,deals,firewood,battens
Svartvik,origin,1887,21,31,deals,firewood,boards
Svartvik,origin,1889,15,23,deals,sawn fir,floorings
Svartvik,origin,1891,10,13,deals,firewood,hewn fir
Svartvik,origin,1892,2,1,deals,,
Svartvik,origin,1893,16,17,firewood,deals,fir
Svartvik,origin,1895,8,6,firewood,sawn fir,deals
Svartvik,origin,1898,1,0,,,
Svartvik,origin,1899,4,4,sawn fir,floorings,
Svartwik,origin,1874,2,2,deals,,
Svelarg,origin,1891,1,1,props,,
Svelvig,origin,1879,1,0,,,
Svelvig,origin,1881,1,1,poles,,
Svelvig,origin,1883,2,2,pit,,
Svelvig,origin,1885,1,1,pit,,
Svelvig,origin,1889,3,4,props,hewn fir,timber
Svelvig,origin,1891,1,1,pitwood,,
Svelvig,origin,1893,1,1,pit props,,
Svelvig,origin,1899,1,1,,,
Svelvik,origin,1891,1,1,pit,,
Svendborg,origin,1889,1,1,battens,,
Svenesund,origin,1879,1,1,staves,,
Sverre,origin,1895,1,0,,,
Svinocr,origin,1883,1,1,staves,,
Svinor,origin,1883,1,1,birch,,
Swansea,origin,1889,1,2,fir,,
Swante,origin,1879,1,0,,,
Swartvick,origin,1879,2,2,deals,,
Swarwik,origin,1887,1,1,deals,,
Sweden,origin,1877,1,2,deals,,
Sweden,origin,1879,1,0,,,
Sweden,origin,1883,1,2,deals,staves,
Sweden,origin,1887,1,3,hewn fir,sawn fir,battens
Sweden,origin,1895,2,2,deals and battens,sawn fir,
Swinemunde,origin,1885,2,2,pit,props,
Swinesund,origin,1881,1,1,sawn,,
Sydney,origin,1874,2,9,elm,ash,maple
Sydney,origin,1875,1,2,iron bark timber,trenails,
Sydney,origin,1881,1,1,treenails,,
Sydney,origin,1885,2,2,logs,,
Sydney,origin,1887,1,1,firewood,,
Sydney,origin,1891,2,2,timber,logs,
Sydney,origin,1893,2,2,boards,timber,
Sydney,origin,1895,5,5,timber,bags,
Sydney,origin,1896,1,1,timber,,
Sydney,origin,1898,1,1,timber,,
Sydney,origin,1899,1,1,kauri timber,,
Syra,origin,1883,2,4,boxwood,walnutwood,timber
Syske,origin,1891,1,1,deals and battens,,
Szarson,origin,1891,1,1,deals,,
T,destination,1897,4,4,pit,pitprops,
T. W. Allen,origin,1881,1,2,board ends,telegraph,
T. W. DUSSEK,destination,1889,4,0,,,
TENDERS,destination,1893,3,5,fir deals and battens,fir rickers,firewood
TENDERS OPEN,destination,1883,8,10,deals,pitwood,hewn fir
TENDERS OPEN,destination,1887,2,2,firewood,birch,
TES GIVEN,destination,1899,1,1,firewood,,
TICES,destination,1891,16,20,pit,sawn fir,firewood
TILBURY,destination,1885,10,17,deals,props,hewn fir
TILBURY,destination,1886,1,1,deals,,
TILBURY,destination,1891,9,9,staves,lumber,telegraph
TILLOTSON'S DOCK,destination,1895,2,4,veneers,saffron wood,squares
TIMBER,destination,1877,93,290,deals,battens,pit
TION,destination,1899,9,12,battens,pit props,oak staves
TOWER,destination,1885,2,3,sleepers,staves,
TOWER DOCK,destination,1893,35,70,deals,firewood,battens
TOWN DOCK,destination,1893,9,11,deals,firewood,fir deals and ends
TOWN DOCKS,destination,1893,8,9,boards,deals,fir deals and battens
TRCON,destination,1889,1,1,deals,,
TREES,destination,1893,3,4,deals,barrel,keg
TRUXILLO,origin,1893,1,0,,,
TUNNEL PIER,destination,1885,3,3,firewood,oak,spars
Tabasco,origin,1875,1,2,logs,,
Tabasco,origin,1877,2,3,logs,mahogany from tupilco,from santa anna
Tabasco,origin,1881,2,1,logs,,
Tabasco,origin,1883,3,6,logs,mahogany,
Tabasco,origin,1884,1,2,logs,,
Table Bay,origin,1877,1,1,logs,,
Tacoma,origin,1889,1,1,deals,,
Tacoma,origin,1891,1,1,boards,,
Tacoma,origin,1893,2,2,sawn fir,,
Tacoma,origin,1899,1,1,dunnage,,
Tadansoe,origin,1883,1,1,deals,,
Tadousac,origin,1895,1,1,deals,,
Taganrog,origin,1874,1,1,deals,,
Taganrog,origin,1881,1,2,wainscot,staves,
Taganrog,origin,1883,3,3,boxwood,,
Taganrog,origin,1885,2,2,staves,,
Tagonrog,origin,1884,1,1,pitwood,,
Tain,origin,1877,2,2,load,,
Tampico,origin,1897,1,0,,,
Tangror,origin,1881,1,1,deals,,
"Tapia, Spain",origin,1887,1,1,pit,,
Tapilco,origin,1875,1,2,logs,,
Tatamagouche,origin,1874,1,2,deal ends,,
Tatamagouche,origin,1885,1,2,hewn birch,sawn fir,
Tatamagouche,origin,1889,1,6,birch,spruce,ends
"Tatamagouche, N.B.",origin,1881,1,1,birch,,
Tecolutla,origin,1891,1,2,ends,,
Tell,origin,1891,1,0,,,
Terneuzen,origin,1892,1,1,worked wood,,
"The cargo of pit props ex Martha, from Christiania, reported last week to the Gritton Coal Co., were for Mr. T. Atkinson, of Newcastle",origin,1893,1,0,,,
"The finest floors are said to be seen in Russia. For those of the highest grade, tropical woods are exclusively employed. Fir and pine are never used, as in consequence of their sticky character they attract and retain dust and dirt, and thereby soon become blackened. Pitch pine too is liable to shrink, even after being well seasoned. The mosaic wood floors in Russia are of extraordinary beauty. One, in the Summer Palace, is of small squares of ebony inlaid with mother",origin,1881,1,0,,,
Theophile,origin,1885,1,0,,,
Thisted,origin,1883,1,1,pit,,
Thomas,origin,1887,1,1,deals,,
Thompson,origin,1883,1,0,,,
Three Islands,origin,1875,1,2,deals,,
Three Sisters,origin,1877,1,3,deals,scantlings,ends
Three Towns,origin,1885,1,1,deals,,
Throndhjem,origin,1889,1,1,battens,,
Throndhjem,origin,1899,1,1,battens,,
Throndjem,origin,1884,1,1,pit,,
Throndjem,origin,1887,1,1,battens,,
Throndsjem,origin,1883,1,1,battens,,
Tiansand,origin,1877,1,1,pit props,,
"Tidnish, N.S.",origin,1879,1,1,deals,,
Tignish,origin,1875,1,2,deals,,
"Tignish, P.E.I.",origin,1881,1,1,lumber,,
Tillinge,origin,1879,1,0,,,
Tillinge,origin,1891,1,1,fir,,
Tillingenabben,origin,1891,2,2,birch,,
Tillingenabben,origin,1895,1,1,props,,
Tillingnabben,origin,1875,1,2,of pit props,lathwood,
Tillingnabben,origin,1877,1,1,boards,,
Tillingnabben,origin,1881,3,3,pit,hewn fir,
Tillingnabben,origin,1883,1,1,hewn fir,,
Tillingnabben,origin,1887,1,1,props,,
Timmernabbem,origin,1879,1,0,,,
Timmernabben,origin,1877,4,6,boards,square timber,props
Timmernabben,origin,1879,2,0,,,
Timmernabben,origin,1881,1,1,pit,,
Timmernabben,origin,1883,3,3,props,pit,
Timmernabben,origin,1885,4,5,props,partly square timber,pit
Timmernabben,origin,1887,4,4,props,,
Timmernabben,origin,1891,2,2,props,birch,
Timmernabben,origin,1892,1,3,birch,props,deals
Timmernabben,origin,1895,1,1,deals,,
Timr̴,origin,1874,1,2,deals and,spars,
Timr̴,origin,1875,5,28,deals,laths,deals and boards
Timr̴,origin,1877,1,2,fir hewn,battens,
Timr̴,origin,1879,6,6,deals,battens,
Timr̴,origin,1881,10,13,deals,battens,firewood
Timr̴,origin,1883,15,23,deals,firewood,hewn fir
Timr̴,origin,1885,12,16,deals,battens,boards
Timr̴,origin,1887,7,7,deals,slab firewood,battens
Timr̴,origin,1889,10,11,deals,firewood,fms
Timr̴,origin,1891,5,5,sawn fir,firewood,deals
Timr̴,origin,1893,6,6,deals,fir deals,
Timr̴,origin,1895,3,3,deals,deals and battens,
Timr̴,origin,1899,2,2,deals,fms,
Tlacatalpam,origin,1891,1,2,logs,,
Tlacotalpam,origin,1881,1,2,logs,,
Tlacotalpam,origin,1883,2,4,logs,,
Tlacotalpam,origin,1891,2,4,logs,,
Tlacotalpan,origin,1875,3,5,logs,fustic,
Tlacotalpan,origin,1891,1,0,,,
Tlatocalpan,origin,1875,2,2,logs,,
Tonala,origin,1875,4,10,logs,mahogany,fustic
Tonala,origin,1877,2,4,logs,ends,
Tonala,origin,1879,5,5,mahogany,,
Tonala,origin,1881,3,5,logs,half,
Tonala,origin,1891,1,1,logs,,
Tonala,origin,1893,1,1,mahogany,,
Tonnay Charante,origin,1896,1,1,pit props,,
Tonnay Charaute,origin,1896,1,1,pit props,,
Torafors,origin,1891,1,1,battens,,
Toreforg,origin,1877,1,1,deals,,
Torefors,origin,1877,3,2,deals,,
Torefors,origin,1879,4,4,deals,boards,
Torefors,origin,1881,3,3,battens,deals,
Torefors,origin,1883,6,6,deals and battens,deals,deals and ends
Torefors,origin,1885,3,3,deals,sawn fir,
Torefors,origin,1887,9,10,firewood,deals,sawn fir
Torefors,origin,1889,5,7,firewood,sawn fir,deals
Torefors,origin,1891,5,3,deals,firewood,
Torefors,origin,1893,3,3,deals,firewood,
Torefors,origin,1895,2,3,deals,deals and battens,firewood
Torefors,origin,1899,1,1,deals,,
Tornea,origin,1874,2,9,deals,lignum vit,fustic
Tornea,origin,1877,5,5,deals,,
Tornea,origin,1879,17,17,deals,planks,boards
Tornea,origin,1881,14,15,deals,battens,firewood
Tornea,origin,1883,16,22,deals,firewood,battens
Tornea,origin,1885,13,19,deals,firewood,boards
Tornea,origin,1887,14,18,deals,firewood,sawn fir
Tornea,origin,1889,9,18,deals,firewood,sawn fir
Tornea,origin,1891,7,11,deals,firewood,battens
Tornea,origin,1892,1,4,planks,planks and battens,boards
Tornea,origin,1893,6,7,fir deals,deals,fir
Tornea,origin,1895,10,12,deals and battens,firewood,sawn fir
Tornea,origin,1899,8,9,sawn fir,deals,deals battens and boards
Torneadal,origin,1879,1,1,battens,,
Torneouen,origin,1887,1,1,firewood,,
Tornes,origin,1881,1,1,deals,,
Tornes,origin,1895,1,1,sawn fir,,
Torngberg,origin,1895,1,1,pit props,,
Tornio,origin,1899,1,1,sawn fir,,
Toroes,origin,1892,1,4,planks,planks and battens,boards
Torre del Greco,origin,1881,1,1,firewood,,
Torsfors,origin,1891,1,1,deals,,
Tracadie,origin,1881,1,1,walnut,,
Trangsund,origin,1883,2,2,ends,deals,
Trangsund,origin,1885,3,4,firewood,battens,sawn fir
Trangsund,origin,1887,4,8,firewood,battens,deal ends
Trangsund,origin,1889,2,3,battens,birch,firewood
Trangsund,origin,1891,1,1,firewood,,
Trangsund,origin,1893,7,7,firewood,fir deals,deals
Trangsund,origin,1895,3,4,firewood,deal and batten ends,board ends
Trangsund,origin,1899,7,7,deals,boards,sawn fir battens
Treaniskow,origin,1879,1,1,boards,,
Tredes'rand,origin,1891,1,1,mining timber,,
Tredestrand,origin,1877,1,1,props,,
Treffenberg,origin,1885,1,0,,,
