origin_port,destination_port,year,num_ships,num_cargo_items,top_commodity,top_commodity_count
Montreal and Quebec,Bristol,1885,1,1,deals,1
Montreal and Quebec,Bristol,1887,1,1,deals,1
Montreal and Quebec,Bristol,1889,2,4,deals,1
Montreal and Quebec,Bristol,1895,2,3,hickory,1
Montreal and Quebec,Liverpool,1883,1,1,deals,1
Montreal and Quebec,Liverpool,1899,1,3,pine,2
Montreal via London,Tyne,1893,1,1,deals,1
Montrose,London,1885,1,1,deals,1
Morant Bay,Dundee,1877,1,0,,0
Morant Bay,Liverpool,1881,1,1,logwood,1
Morennes,Poole,1889,1,1,pitwood,1
Morlaix,Bristol,1881,1,1,pit,1
Morlaix,Bristol,1883,1,1,pit,1
Morlaix,Bristol,1888,1,1,pitwood,1
Morlaix,Bristol,1889,2,2,pitwood,2
Morlaix,Bristol,1891,1,1,pitwood,1
Morlaix,Bristol,1895,1,1,pitwood,1
Morlaix,Dundee,1881,1,1,pit,1
Morlaix,Liverpool,1883,1,1,pitwood,1
Morlaix,London,1881,1,1,pitwood,1
Morlaix,London,1887,1,1,pitwood,1
Morlaix,London,1889,1,1,pitwood,1
Morlaix,London,1898,1,1,pitwood,1
Morlaix,London (Tilbury Docks),1890,1,1,pitwood,1
Morlaix,Lynn,1881,2,2,pit,1
Morlaix,Newport,1881,18,18,pit,11
Morlaix,Newport,1883,1,1,pitwood,1
Morlaix,Newport,1889,3,3,pitwood,3
Morlaix,Newport,1891,1,1,pitwood,1
Morlaix,Newport,1893,3,3,pitwood,2
Morlaix,Newport,1897,1,1,pitwood,1
Morlaix,Newry,1881,1,1,pit,1
Morlaix,Poole,1881,3,3,pitwood,2
Morlaix,Poole,1891,1,1,hewn fir,1
Morlaix,Runcorn,1881,1,1,pit,1
Morlaix,SUTTON BRIDGE,1881,1,1,pitwood,1
Morlaix,Stockton,1881,1,1,pitwood,1
Morlaix,Stockton,1884,1,1,hewn fir,1
Morlaix,Stockton,1887,2,2,hewn fir,2
Morlaix,Stockton,1889,1,1,pitwood,1
Morlaix,Stockton,1893,1,1,pitwood,1
Morlaix,Stockton,1899,1,1,pitwood,1
Morliax,Bristol,1887,1,1,props,1
Mose,Bristol,1875,1,2,props,1
"Moser River, N.S.",Liverpool,1887,1,4,birch,1
Moss,Borrowstounness,1874,3,3,props,2
Moss,Borrowstounness,1875,5,7,props,6
Moss,Borrowstounness,1877,4,4,props,4
Moss,Borrowstounness,1879,4,0,,0
Moss,Borrowstounness,1881,7,8,pit,4
Moss,Borrowstounness,1883,10,10,props,6
Moss,Borrowstounness,1885,1,1,props,1
Moss,Borrowstounness,1889,1,1,props,1
Moss,Borrowstounness,1891,2,2,pit,1
Moss,Borrowstounness,1897,1,1,pitwood,1
Moss,Borrowstounness,1899,3,3,pitprops,1
Moss,Bristol,1875,3,19,battens,7
Moss,Bristol,1877,1,1,props,1
Moss,CORRECTION,1885,1,1,pitwood,1
Moss,Cork,1883,1,1,pit,1
Moss,Dublin,1885,1,1,pit,1
Moss,Dundee,1875,1,5,timber,1
Moss,Dundee,1877,7,9,props,3
Moss,Dundee,1881,5,10,staves,3
Moss,Dundee,1883,2,3,staves,2
Moss,Dundee,1889,1,1,pitwood,1
Moss,Dundee,1899,1,1,pit props,1
Moss,FOREIGN,1887,1,0,,0
Moss,Goole,1879,1,0,,0
Moss,Greenock,1875,3,4,battens,1
Moss,Greenock,1877,2,4,pit,1
Moss,Greenock,1879,1,1,staves,1
Moss,Greenock,1883,1,5,staves,1
Moss,Grimsby,1877,1,3,battens,1
Moss,Grimsby,1879,1,0,,0
Moss,Grimsby,1881,4,5,pit,3
Moss,Grimsby,1883,1,1,pit,1
Moss,Grimsby,1885,1,1,pit,1
Moss,Grimsby,1891,1,1,pit,1
Moss,Inverness,1881,1,2,props,1
Moss,Inverness,1883,1,1,barrel,1
Moss,Limerick,1883,2,2,pit,2
Moss,Liverpool,1877,2,3,pit,1
Moss,Liverpool,1883,1,3,spars,1
Moss,Liverpool,1885,1,1,battens,1
Moss,London,1879,1,1,battens,1
Moss,London,1881,1,1,firewood,1
Moss,London,1883,2,4,firewood,2
Moss,London,1887,1,1,props,1
Moss,London (Tilbury Docks),1889,1,1,pit,1
Moss,London (Tilbury Docks),1891,1,2,hewn fir,1
Moss,Lynn,1879,4,0,,0
Moss,Lynn,1881,1,1,pit,1
Moss,Newport,1881,1,1,fir,1
Moss,Newport,1883,1,1,spars,1
Moss,Newport,1887,1,1,spars,1
Moss,Newport,1889,1,0,,0
Moss,Newport,1891,1,1,pit,1
Moss,Newry,1887,1,1,props,1
Moss,ON,1899,1,1,pitwood,1
Moss,Poole,1881,2,2,fir hewn,1
Moss,Poole,1883,3,3,props,2
Moss,Poole,1887,2,2,fir,1
Moss,Poole,1891,1,1,pit,1
Moss,SKIBBEREEN,1881,3,3,pit,2
Moss,Stockton,1881,1,1,pit,1
Moss,Stockton,1885,1,1,hewn fir,1
Moss,Tyne,1881,2,2,pit,2
Moss,Tyne,1882,1,1,staves,1
Moss,Tyne,1883,3,3,pit,3
Moss,Tyne,1885,1,2,crowntrees,1
Moss,Tyne,1887,3,3,pit,2
Moss,Tyne,1889,4,4,props,3
Moss,Tyne,1891,3,3,pit,1
Moss,Wick,1883,1,1,birch,1
Moss and Holmestrand,London,1891,1,1,pit,1
Mossel Bay,Poole,1895,1,1,boxwood,1
Moulmein,Bristol,1887,1,1,teak,1
Moulmein,Dundee,1879,2,1,planks,1
Moulmein,Dundee,1883,1,2,squares,1
Moulmein,Greenock,1875,1,1,teak timber,1
Moulmein,Greenock,1877,1,3,logs,1
Moulmein,Greenock,1881,1,2,square teak,1
Moulmein,Greenock,1883,4,7,teak,3
Moulmein,Greenock,1889,4,10,teak,6
Moulmein,Greenock,1895,1,3,teak,2
Moulmein,Greenock,1896,1,3,teak,2
Moulmein,Grimsby,1883,2,3,hewn teak,1
Moulmein,Liverpool,1879,1,0,,0
Moulmein,Liverpool,1881,1,2,squares,1
Moulmein,Liverpool,1883,2,4,elm staves,1
Moulmein,Liverpool,1899,1,2,teak,2
Moulmein,Liverpool (Coburg Dock),1899,1,4,teak,4
Moulmein,London,1875,1,2,planks,1
Moulmein,London,1879,1,0,,0
Moulmein,London,1881,5,6,teak,3
Moulmein,London,1883,5,5,logs,2
Moulmein,London (Tilbury Docks),1891,1,3,squares,1
Moulmein,London (Tilbury Docks),1893,1,2,teak,2
Moulmein,Newport,1881,1,1,teak,1
Moulmein,Newport,1882,1,3,hewn teak,1
Moulmein,Newport,1883,2,2,teak,1
Moulmein,Newport,1885,1,3,teak,2
Moulmein,Poole,1883,1,1,teak,1
Moulmein,Poole,1893,1,3,teak,3
Moulmein,Stockton,1881,1,2,teak,2
Moulmein,Stockton,1885,1,2,hewn teak,1
Moulmein,Tyne,1881,2,5,teak,4
Moulmein,Tyne,1893,2,5,teak,3
Moum,Stockton,1881,1,2,firewood,1
Muhlgraben,Grimsby,1885,2,4,deals,3
Muhlgraben,London,1879,2,0,,0
Muhlgraven,Liverpool,1893,1,1,wooden articles,1
Munksund,Boston (Boston Dock),1891,1,0,,0
Munksund,Bristol,1891,2,0,,0
Munksund,Bristol,1893,2,2,deals,2
Munksund,Bristol,1895,1,1,boards,1
Munksund,Grimsby,1883,1,1,stds,1
Munksund,Grimsby,1885,1,1,deals,1
Munksund,Grimsby,1889,1,1,deals,1
Munksund,Grimsby,1891,1,1,deals,1
Munksund,Liverpool,1883,3,4,deals and battens,2
Munksund,Liverpool,1889,1,2,firewood,1
Munksund,Liverpool,1891,1,1,deals and battens,1
Munksund,London,1883,2,2,deals and battens,2
Munksund,London,1885,1,1,deals,1
Munksund,London,1889,1,2,firewood,1
Munksund,London,1891,1,2,deals and slating,1
Munksund,London,1893,1,2,deals and ends,1
Munksund,London,1895,1,1,deals and battens,1
Munksund,London (Deptford Buoys),1889,1,1,deals,1
Munksund,London (Tilbury Docks),1891,1,1,sawn fir,1
Munksund,Poole,1893,1,1,fir battens and boards,1
Munksund,REGENT'S DOCK,1893,1,1,deals,1
Munksund,Tyne,1893,1,1,fir battens,1
Muolsund,London,1891,1,1,deals and battens,1
Muros,Berwick,1893,1,1,pitwood,1
Muros,Boston,1889,1,1,pitwood,1
Muros,Boston,1890,1,1,pitwood,1
Muros,Boston,1891,1,1,pitwood,1
Muros,Bristol,1883,1,1,pitwood,1
Muros,Bristol,1885,1,1,hewn fir,1
Muros,Bristol,1887,6,6,hewn fir,5
Muros,Bristol,1889,8,8,pitwood,7
Muros,Bristol,1891,4,4,pitwood,4
Muros,Bristol,1893,5,5,hewn fir pitwood,2
Muros,Bristol,1895,3,3,pitwood,3
Muros,Bristol,1897,5,5,pitwood,4
Muros,Bristol,1899,3,3,pitwood,2
Murphy,Liverpool,1887,1,0,,0
Murray,Newport,1881,1,1,pit,1
Murray Bay,Troon,1893,1,2,spoolwood,1
Murray Harbour,Liverpool,1883,1,2,deals,1
Musquash,Bristol,1883,1,1,deals,1
Musquash,Bristol,1889,1,1,deals,1
Musquash,CURRENT PRICES,1875,1,3,deals,2
Musquash,Cowes,1895,1,1,deals,1
Musquash,Fleetwood,1889,2,2,deals,2
Musquash,Fleetwood,1891,1,1,scantlings,1
Musquash,Fleetwood,1895,1,1,deals and scantlings,1
Musquash,Fowey,1881,1,1,deals,1
Musquash,Fowey,1883,1,1,deals,1
Musquash,Liverpool,1874,1,1,deals,1
Musquash,Liverpool,1879,4,1,deals,1
Musquash,Liverpool,1881,3,14,scantlings,3
Musquash,Liverpool,1883,5,17,deals,6
Musquash,London,1883,2,6,boards,2
Musquash,London,1887,1,2,deals,2
Musquash,Newport,1887,1,2,deals,2
Musquash,QUEBEC,1893,1,1,fir sawn deals,1
"Musquash, N. B.",Liverpool,1881,1,4,deals,2
Musquodoboit,Newport,1881,1,2,firewood,1
Myonus,Greenock,1895,1,1,battens,1
M̦nster̴s,Borrowstounness,1875,1,1,props,1
M̦nster̴s,Borrowstounness,1883,1,1,pit,1
M̦nster̴s,Borrowstounness,1885,1,1,pit,1
M̦nster̴s,Bristol,1891,1,1,props,1
M̦nster̴s,Dundee,1877,3,3,fms,1
M̦nster̴s,Dundee,1887,1,1,pit,1
M̦nster̴s,Fleetwood,1883,1,1,props,1
M̦nster̴s,Fowey,1889,1,1,props,1
M̦nster̴s,Goole,1891,1,1,props,1
M̦nster̴s,Greenock,1877,1,2,,0
M̦nster̴s,Grimsby,1877,5,6,pit props,4
M̦nster̴s,Grimsby,1879,2,0,,0
M̦nster̴s,Grimsby,1881,3,3,pit,3
M̦nster̴s,Grimsby,1883,11,11,pit,6
M̦nster̴s,Grimsby,1885,7,7,props,4
M̦nster̴s,Grimsby,1887,4,4,props,4
M̦nster̴s,Grimsby,1889,5,5,props,5
M̦nster̴s,Grimsby,1891,7,8,birch,4
M̦nster̴s,Grimsby,1893,2,2,pit props,1
M̦nster̴s,Grimsby,1895,1,1,props,1
M̦nster̴s,Grimsby,1897,1,1,pit,1
M̦nster̴s,Grimsby,1899,2,4,poles,2
M̦nster̴s,Inverness,1899,1,1,hewn fir,1
M̦nster̴s,Liverpool,1889,1,1,pit,1
M̦nster̴s,London,1885,2,2,props,2
M̦nster̴s,London,1887,3,3,pit,3
M̦nster̴s,Londonderry,1881,1,1,fir,1
M̦nster̴s,Lynn,1879,6,0,,0
M̦nster̴s,Lynn,1887,1,1,props,1
M̦nster̴s,Lynn,1891,1,1,props,1
M̦nster̴s,Newport,1887,3,3,pit,3
M̦nster̴s,PRINCE'S DOCK,1899,1,1,deals,1
M̦nster̴s,PRINCES DOCK,1899,1,1,pitprops,1
M̦nster̴s,Poole,1885,1,1,pit,1
M̦nster̴s,Sligo,1887,1,1,pit,1
M̦nster̴s,Stockton,1881,1,1,pit,1
M̦nster̴s,Stockton,1893,1,1,fir pit props,1
M̦nster̴s,Tyne,1881,2,2,pit,1
M̦nster̴s,Tyne,1885,1,1,pit,1
M̦nster̴s,Tyne,1887,5,5,props,3
M̦nster̴s,Tyne,1889,3,3,deals,1
M̦nster̴s,Tyne,1891,2,2,pit,2
M̦nster̴s,Tyne,1893,2,2,pit,1
N,Bristol,1875,1,1,staves,1
N. Orleans,Liverpool,1879,1,0,,0
N. Orleans,Liverpool,1881,1,1,staves,1
N. York,Bristol,1879,1,1,logs,1
N. York,Dundee,1879,4,4,walnut,1
N.B.,Liverpool,1885,1,2,deals,2
Naaka,Inverness,1883,1,1,battens,1
Nacka,Grimsby,1889,1,1,deals,1
Nacka,Milford,1893,1,4,fir,3
Nacka,Tyne,1893,1,1,deals,1
Nacka,WIGTOWN,1889,1,3,hewn fir,1
Nadoscha,Lynn,1879,1,0,,0
Nafso,Grimsby,1887,1,2,laths,1
Namso,Dundee,1899,1,1,battens,1
Namso,Inverness,1899,1,1,fir battens,1
Namsos,BURRYPORT,1879,1,0,,0
Namsos,Borrowstounness,1883,1,1,pit,1
Namsos,Bristol,1885,1,1,deals,1
Namsos,Dundee,1877,2,5,battens,2
Namsos,Dundee,1881,1,1,fir,1
Namsos,Dundee,1883,2,3,battens,2
Namsos,Dundee,1887,5,5,sawn fir,3
Namsos,Dundee,1895,1,1,battens,1
Namsos,Dundee,1896,1,1,battens,1
Namsos,Greenock,1875,2,4,split wood,1
Namsos,Greenock,1877,4,9,battens,5
Namsos,Greenock,1885,2,2,battens,2
Namsos,Greenock,1889,1,1,deals,1
Namsos,Greenock,1891,1,1,deals,1
Namsos,Grimsby,1881,1,1,firewood,1
Namsos,Grimsby,1885,1,1,deals,1
Namsos,Grimsby,1887,1,1,sawn fir,1
Namsos,Grimsby,1889,1,1,deals,1
Namsos,Inverness,1881,1,1,fir,1
Namsos,Inverness,1885,1,1,battens,1
Namsos,Inverness,1889,1,1,battens,1
Namsos,Inverness,1891,2,2,deals,1
Namsos,Inverness,1893,1,1,firewood,1
Namsos,Inverness,1897,2,2,battens,1
Namsos,Inverness,1899,1,2,sawn fir,1
Namsos,London,1887,1,2,firewood,1
Namsos,Lynn,1885,1,2,hewn fir,1
Namsos,Montrose,1883,2,2,battens,2
Namsos,Newry,1881,1,1,firewood,1
Namsos,Poole,1887,1,1,staves,1
Namsos,Poole,1891,1,1,firewood,1
Namsos,Stockton,1881,1,1,fir hewn,1
Namsos,Stockton,1887,1,1,battens,1
Namsos,Tyne,1881,3,4,fir,1
Namsos,Tyne,1885,5,6,battens,3
Namsos,Tyne,1886,1,1,battens,1
Namsos,Tyne,1887,2,2,firewood,1
Namsos,Tyne,1889,6,6,boards,2
Namsos,Tyne,1891,2,2,battens,2
Namsos,Wexford,1885,1,1,battens,1
Namsos,Wick,1885,1,1,sawn fir,1
Nantes,Berwick,1881,1,1,pit,1
Nantes,Borrowstounness,1891,1,1,hoops,1
Nantes,Boston,1895,1,1,pitwood,1
Nantes,Bristol,1875,1,1,staves,1
Nantes,Bristol,1877,1,1,,0
Nantes,Bristol,1881,2,2,pitwood,2
Nantes,Bristol,1883,9,9,pitwood,8
Nantes,Bristol,1884,1,1,hewn fir,1
Nantes,Bristol,1885,2,2,pitwood,1
Nantes,Bristol,1887,1,1,pitwood,1
Nantes,Bristol,1888,1,1,pitwood,1
Nantes,Bristol,1889,2,2,pitwood,2
Nantes,Bristol,1891,1,1,pitwood,1
Nantes,Bristol,1892,1,1,pitwood,1
Nantes,Bristol,1895,1,1,pitwood,1
Nantes,Cowes,1885,1,1,pit,1
Nantes,Dublin,1883,1,1,pitwood,1
Nantes,Dundee,1877,2,2,,0
Nantes,Dundee,1883,2,2,pitwood,2
Nantes,Dundee,1889,1,1,hoops,1
Nantes,Dundee,1897,1,1,hoops,1
Nantes,Fowey,1899,1,1,hoops,1
Nantes,Grimsby,1885,2,2,pitwood,1
Nantes,Grimsby,1891,3,3,pitwood,2
Nantes,Inverness,1889,1,1,hoops,1
Nantes,Inverness,1893,1,1,hoops,1
Nantes,Lerwick,1895,1,1,hoops,1
Nantes,Liverpool,1881,1,1,hoops,1
Nantes,Liverpool,1883,2,4,hoops,1
Nantes,Liverpool,1885,3,3,props,1
Nantes,Liverpool,1891,6,9,staves,3
Nantes,Liverpool,1893,1,1,hoops,1
Nantes,London,1881,1,1,staves,1
Nantes,London,1885,1,1,hoops,1
Nantes,London,1891,1,2,hoops,1
Nantes,Lynn,1883,1,1,hewn fir,1
Nantes,Lynn,1885,1,1,wooden hoops,1
Nantes,Lynn,1887,1,1,pit,1
Nantes,Newport,1881,15,15,pit,12
Nantes,Newport,1882,1,1,pit,1
Nantes,Newport,1883,8,8,pitwood,6
Nantes,Newport,1884,1,1,pitwood,1
Nantes,Newport,1885,2,2,hewn fir pitwood,1
Nantes,Newport,1887,1,1,pitwood,1
Nantes,Newport,1888,1,1,pitwood,1
Nantes,Newport,1889,9,9,pitwood,8
Nantes,Newport,1891,1,1,pitwood,1
Nantes,Newport,1892,3,3,hewn fir,2
Nantes,Newport,1893,1,1,pitwood,1
Nantes,Newport,1897,1,1,pitwood,1
Nantes,Newry,1887,1,1,pitwood,1
Nantes,Poole,1883,2,2,pitwood,2
Nantes,Poole,1887,1,1,,0
Nantes,Poole,1889,1,1,pitwood,1
Nantes,Runcorn,1883,1,1,pitwood,1
Nantes,SUTTON BRIDGE,1881,1,1,fir timber hewn,1
Nantes,Stockton,1881,1,1,pitwood,1
Nantes,Stockton,1884,1,1,pitwood,1
Nantes,Stockton,1889,1,1,hewn fir,1
Nantes,Troon,1897,1,1,wood hoops,1
Nantes,Tyne,1885,3,3,hoops,1
Nantes,Tyne,1887,3,3,hoops,3
Nantes,Tyne,1889,6,9,staves,4
Nantes,Tyne,1891,5,8,staves,4
Nantes,Tyne,1892,1,2,wood hoops,1
Nantes,Tyne,1893,3,5,hoops,3
Nantes,Wick,1891,1,1,hoops,1
Nantes and Bordeaux,Borrowstounness,1889,2,2,staves,2
Nantes and Bordeaux,Dundee,1889,1,1,staves,1
Narrkoping,London,1874,1,1,sleepers,1
Narva,BRUNSWICK DOCK,1893,1,1,fir and ends,1
Narva,Borrowstounness,1885,3,4,deals,3
Narva,Borrowstounness,1889,3,3,battens,2
Narva,Borrowstounness,1891,1,1,fir,1
Narva,Boston,1899,1,1,battens,1
Narva,Bristol,1874,1,1,battens,1
Narva,Bristol,1879,1,1,deals,1
Narva,Bristol,1883,1,1,pitwood,1
Narva,Bristol,1889,1,1,deals,1
Narva,Bristol,1891,1,0,,0
Narva,Bristol,1893,2,1,sawn fir,1
Narva,CREDITORS FULLY SECURED,1883,1,1,battens,1
Narva,Dundee,1877,1,1,battens,1
Narva,Dundee,1881,1,1,battens,1
Narva,Dundee,1883,6,7,battens,3
Narva,Dundee,1885,7,7,deals,3
Narva,Dundee,1887,13,13,battens,7
Narva,Dundee,1889,13,13,battens,8
Narva,Dundee,1891,5,5,deals,2
Narva,Dundee,1893,4,6,battens,3
Narva,Dundee,1897,1,1,deals,1
Narva,Exeter,1893,1,1,fir,1
Narva,FIR,1891,1,1,deals,1
Narva,Fleetwood,1895,1,0,,0
Narva,Goole,1891,1,1,deals,1
Narva,Goole,1893,1,1,hewn fir,1
Narva,Greenock,1875,2,2,battens,2
Narva,Greenock,1879,3,3,battens,3
Narva,Greenock,1881,1,1,battens,1
Narva,Greenock,1883,1,1,deals,1
Narva,Greenock,1891,3,3,deals,2
Narva,Greenock,1895,1,1,battens,1
Narva,Greenock,1897,1,1,deals,1
Narva,Grimsby,1883,7,3,fir,1
Narva,Grimsby,1885,4,5,sawn fir,2
Narva,Grimsby,1889,3,3,deals,3
Narva,Grimsby,1891,4,4,deals,4
Narva,Grimsby,1893,4,6,fir deals and battens,2
Narva,Grimsby,1895,4,4,props,2
Narva,Grimsby,1899,1,1,pulpwood,1
Narva,Hull (Queen's Dock),1895,1,1,props,1
Narva,Inverness,1881,2,2,battens,1
Narva,Inverness,1883,2,2,battens,2
Narva,Inverness,1887,1,1,battens,1
Narva,Inverness,1889,1,2,fir,1
Narva,Inverness,1899,2,2,deals and battens,1
Narva,Liverpool,1879,1,0,,0
Narva,Liverpool,1883,2,2,deals,2
Narva,Liverpool,1885,1,2,deals,2
Narva,London,1874,2,2,deals and battens,1
Narva,London,1879,3,3,battens,2
Narva,London,1881,4,4,battens,2
Narva,London,1883,5,6,deals,3
Narva,London,1885,4,4,deals,4
Narva,London,1887,4,5,deals,3
Narva,London,1889,1,2,firewood,1
Narva,London,1891,1,1,timber,1
Narva,London (Silvertown),1885,1,2,sleepers,1
Narva,Lynn,1879,1,1,battens,1
Narva,Lynn,1885,1,1,sleepers,1
Narva,Lynn,1887,2,2,firewood,1
Narva,Lynn,1889,1,2,firewood,1
Narva,Lynn,1895,1,1,props,1
Narva,Lynn,1899,1,1,whitewood,1
Narva,Montrose,1881,3,3,firewood,1
Narva,Montrose,1887,3,5,firewood,2
Narva,Montrose,1889,4,4,battens,2
Narva,Montrose,1893,1,1,fir battens,1
Narva,Newry,1883,1,1,deals,1
Narva,PENICUIK,1889,2,2,deals,1
Narva,Poole,1879,1,1,battens,1
Narva,Poole,1881,1,1,battens,1
Narva,Poole,1885,3,3,deals,2
Narva,Poole,1887,3,3,deals,2
Narva,Poole,1893,1,1,fir,1
Narva,Sligo,1883,1,1,pit,1
Narva,Sligo,1887,1,1,battens,1
Narva,Stockton,1883,1,2,hewn,1
Narva,Stockton,1887,1,1,sawn fir,1
Narva,Tyne,1883,1,2,hewn,1
Narva,Tyne,1887,1,1,red,1
Narva,Tyne,1893,2,2,deals,1
Narva,WELLINGTON DOCK,1899,1,1,sleepers,1
Narva,Wexford,1881,1,1,battens,1
Narva,Wexford,1885,1,1,battens,1
Narva,Wick,1883,1,1,battens,1
Narvic,Hull (Union Dock),1899,1,2,whitewood,1
Narvik,Grimsby,1891,1,2,deals,1
Naskaske,Tyne,1889,1,1,deals,1
Naske,Grimsby,1883,1,1,battens,1
Naske,Grimsby,1891,2,2,battens,1
Naskee,Grimsby,1887,1,1,deals,1
Nassau,Liverpool,1879,1,0,,0
Nassau,London,1881,1,3,ebony,1
Nassau,London,1883,1,2,mahogany,1
Nastor,Dundee,1889,1,1,deals,1
Neder Kalix and Sweden,Greenock,1887,1,1,staves,1
Nedercalix,Dundee,1889,1,2,sawn fir,1
Nedercalix,London,1879,1,1,firewood,1
Nedercalix,London,1889,1,5,deals,2
Nederkalik,Dublin,1899,1,1,deals and boards,1
Nederkalix,Borrowstounness,1891,1,3,hewn timber,1
Nederkalix,Boston,1887,2,3,deals,2
Nederkalix,Boston,1893,1,1,deals and ends,1
Nederkalix,Boston,1895,1,0,,0
Nederkalix,Bristol,1883,1,2,timber,1
Nederkalix,Bristol,1887,3,4,deals,2
Nederkalix,Bristol,1889,1,2,hewn fir,1
Nederkalix,Bristol,1891,1,2,slating battens,1
Nederkalix,Bristol,1893,1,1,sawn fir,1
Nederkalix,Bristol,1895,1,1,deals,1
Nederkalix,Cliffe,1887,1,2,firewood,1
Nederkalix,Cowes,1883,1,2,hewn fir,1
Nederkalix,Cowes,1887,1,1,deals,1
Nederkalix,Cowes,1889,1,3,laths,1
Nederkalix,Cowes,1893,1,2,hewn fir,1
Nederkalix,Cowes,1895,4,5,deals,4
Nederkalix,Cowes,1899,1,1,deals,1
Nederkalix,Dover,1881,1,1,deals,1
Nederkalix,Dover,1889,1,2,hewn fir,1
Nederkalix,Dover,1891,1,2,firewood,1
Nederkalix,Dover,1893,1,1,deals and battens,1
Nederkalix,Dundee,1877,7,10,deals,4
Nederkalix,Dundee,1885,1,2,battens,1
Nederkalix,Dundee,1887,2,3,deals,1
Nederkalix,Dundee,1889,2,4,fir,2
Nederkalix,Dundee,1891,1,0,,0
Nederkalix,Dundee,1895,2,4,hewn fir,1
Nederkalix,Exeter,1885,1,3,hewn fir,1
Nederkalix,FIR,1891,1,2,battens,1
Nederkalix,Fleetwood,1883,1,2,sawn fir,1
Nederkalix,Fleetwood,1899,1,1,sawn fir,1
Nederkalix,Fowey,1887,1,1,staves,1
Nederkalix,Fowey,1889,1,2,hewn fir,1
Nederkalix,Fowey,1899,2,2,deals,1
Nederkalix,Goole,1883,1,1,deals,1
Nederkalix,Goole,1885,1,1,deals,1
Nederkalix,Goole,1891,1,1,deals,1
Nederkalix,Greenock,1877,1,1,deals,1
Nederkalix,Greenock,1883,1,2,firwood,1
Nederkalix,Greenock,1889,1,2,hewn fir,1
Nederkalix,Greenock,1899,1,2,,0
Nederkalix,Grimsby,1883,5,4,deals,2
Nederkalix,Grimsby,1885,6,7,deals,4
Nederkalix,Grimsby,1887,4,5,deals,3
Nederkalix,Grimsby,1889,4,4,sawn fir,2
Nederkalix,Grimsby,1891,2,2,deals,1
Nederkalix,Grimsby,1893,7,7,fir deals,3
Nederkalix,Grimsby,1895,7,7,deals and battens,2
Nederkalix,Grimsby,1899,2,3,deals,2
Nederkalix,Hull (Queen's Dock),1895,1,1,laths,1
Nederkalix,Inverness,1881,1,1,deals,1
Nederkalix,Inverness,1889,2,3,deals,1
Nederkalix,Liverpool,1879,8,8,battens,4
Nederkalix,Liverpool,1883,7,9,deals,3
Nederkalix,Liverpool,1885,2,3,staves,2
Nederkalix,Liverpool,1889,1,1,deals,1
Nederkalix,Liverpool,1893,2,3,battens,1
Nederkalix,Liverpool,1899,2,2,firewood,1
Nederkalix,London,1879,5,5,deals,4
Nederkalix,London,1881,3,3,staves,1
Nederkalix,London,1883,3,4,staves,1
Nederkalix,London,1885,1,2,firewood,1
Nederkalix,London,1887,6,6,firewood,3
Nederkalix,London,1893,1,3,deals,1
Nederkalix,London,1895,2,2,deals and battens,1
Nederkalix,Lynn,1879,1,1,battens,1
Nederkalix,Lynn,1881,2,3,fir deals,1
Nederkalix,Lynn,1883,2,3,pitwood,1
Nederkalix,Lynn,1887,1,3,firewood,1
Nederkalix,Milford,1881,1,1,fir sawn,1
Nederkalix,Montrose,1885,1,1,deals,1
Nederkalix,Newport,1889,1,2,sawn fir,1
Nederkalix,Newport,1891,1,1,sawn fir,1
Nederkalix,Newport,1895,1,1,deals,1
Nederkalix,ON,1899,1,1,,0
Nederkalix,PRINCE'S DOCK,1899,1,1,deals,1
Nederkalix,Poole,1879,2,2,battens,2
Nederkalix,Poole,1881,3,4,battens,1
Nederkalix,Poole,1883,6,6,deals,3
Nederkalix,Poole,1885,4,6,deals,4
Nederkalix,Poole,1887,2,2,deals,1
Nederkalix,Poole,1891,5,5,sawn fir,2
Nederkalix,Poole,1893,2,3,fire,1
Nederkalix,Poole,1895,3,5,sawn fir,2
Nederkalix,QUEENSTOWN,1893,1,2,fir deals and battens,1
Nederkalix,RYE,1881,2,2,deals,2
Nederkalix,Stockton,1881,1,2,fir hewn,1
Nederkalix,Stockton,1887,1,4,boards,1
Nederkalix,TOWER DOCK,1893,1,3,slating battens,1
Nederkalix,TUNNEL PIER,1885,1,1,firewood,1
Nederkalix,Tyne,1881,3,3,staves,2
Nederkalix,Tyne,1883,1,1,staves,1
Nederkalix,Tyne,1885,2,2,staves,1
Nederkalix,Tyne,1887,3,6,sawn fir,3
Nederkalix,Tyne,1889,1,1,fir,1
Nederkalix,Tyne,1891,1,2,hewn fir,1
Nederkalix,Tyne,1893,1,3,deals,1
Nederkalix,Wexford,1885,1,1,deals,1
